"","logFC","logCPM","PValue","FDR"
"YGL191W",-0.29898712961484,8.28179464335969,0.354771765914115,0.672226226019345
"YJL071W",-0.338642109315295,5.21943590734105,0.355166589389605,0.672730334652393
"YDL220C",-0.399252441369054,4.70919890923605,0.355442565456951,0.673009047461802
"YOR132W",-0.247083540680216,7.26238630567291,0.355695106804744,0.673243202155067
"YNL086W",-0.444845055568383,4.37401340034502,0.355848573354462,0.673289730968385
"YNL311C",0.326324368363427,5.29005053869555,0.356116089437792,0.673330037534742
"YEL069C",-1.22438549801532,4.76593383093482,0.356219018348396,0.673330037534742
"YPL075W",-0.282120474753126,6.98337160515032,0.35632724143252,0.673330037534742
"YDR335W",-0.265218202788968,7.64138871654533,0.356510808367611,0.673330037534742
"YNL339C",-0.269754723123698,7.20616159496611,0.356601574063907,0.673330037534742
"YMR054W",-0.269713800756165,7.72752727076663,0.35668238047682,0.673330037534742
"YER099C",-0.297694040824694,6.55077409035462,0.356835266068178,0.673330037534742
"YPR138C",-0.367256665452917,6.56162245540323,0.356901009558518,0.673330037534742
"YGL187C",-0.286233221888304,8.02725363737026,0.357396259306269,0.673753380280574
"YNL336W",-0.302343818948045,6.24858405351004,0.357453702129719,0.673753380280574
"YPR061C",-0.562974069146147,4.50732713258129,0.35754811830589,0.673753380280574
"YER120W",-0.287376059700866,8.00119228405687,0.357641294701001,0.673753380280574
"YGR120C",0.408656176658212,5.18430733646901,0.357924450737918,0.673959098270565
"YGR020C",0.258546206877004,7.26986069934497,0.358008517936603,0.673959098270565
"YJL106W",0.632203362682708,4.0220879593118,0.358372783904337,0.674122095468764
"YBR017C",0.261731125868499,7.49598826037573,0.358546861592695,0.674122095468764
"YIL030C",0.239484425648603,7.3870625770038,0.358578212064411,0.674122095468764
"YOR142W-B",-0.464391670946307,8.05816068005902,0.358611275518319,0.674122095468764
"YMR191W",-0.280538793623301,6.89352764783398,0.358896789429506,0.674246109813232
"YMR221C",0.270099307396788,6.56264281102124,0.358935381200344,0.674246109813232
"YJR121W",-0.355516526117258,11.4236239577207,0.35911274333073,0.674336797685022
"YOR299W",0.272395732376572,6.94653202451078,0.359596518074662,0.675002590881077
"YMR080C",0.262918596750844,7.37979675144352,0.359727100553377,0.675005162819987
"YMR085W",-0.340145251478387,5.6733662812119,0.360224513849494,0.675595020619639
"YPR194C",-0.542531520462762,5.69282637270722,0.360300100965987,0.675595020619639
"YJL087C",0.440178707701095,4.98360639462881,0.360517639341006,0.675760368825768
"YOL059W",-0.391780863385171,8.55734356334679,0.360943137936891,0.67609350310548
"YIL122W",0.389284184606608,4.74338575320598,0.360954207534683,0.67609350310548
"YCL045C",0.28286025724015,7.81998391888703,0.361402486932379,0.676640823359734
"YNL136W",0.26521677500206,6.67207458913695,0.361553637944703,0.676640823359734
"YDR166C",-0.249833316329336,6.79571962536555,0.36163498828874,0.676640823359734
"YBL085W",0.256389022963538,7.25421959616752,0.362158149040818,0.677244433274937
"YML071C",0.294164476494093,6.39257204464908,0.362216873386327,0.677244433274937
"YLR157C-B",-0.47650876948911,8.35059000287784,0.362412310347659,0.677275793105249
"YDR524C",0.370219065211394,5.54691890441759,0.362492939801355,0.677275793105249
"YPR137C-B",-0.490193179443649,8.32122063758301,0.362730446010424,0.677448906847801
"YFL008W",0.253012351673428,6.8963777868261,0.362930837549374,0.677448906847801
"YOL130W",0.262306472558199,6.91022266891199,0.362974634430895,0.677448906847801
"YLR078C",-0.282673789866791,6.17886983835313,0.363235725736549,0.677575053373126
"YKL184W",0.305905661608113,7.02994703781177,0.3633016317952,0.677575053373126
"YPL083C",-0.400671450320658,5.31353225602733,0.363624669787531,0.677613021321489
"YGR262C",0.33084129814764,5.20868970231172,0.363649455579917,0.677613021321489
"YER034W",-0.386404739250802,4.8822314262183,0.36371112400181,0.677613021321489
"YMR199W",0.292839310245623,5.75280054671842,0.364806565633748,0.679411586050161
"YDL027C",-0.272533465776211,6.61949120851042,0.364942737304514,0.679422972087947
"YBL104C",-0.287167608251577,5.90921019492118,0.365463603086918,0.680150289464219
"YNL284C-B",-0.486291348542581,8.22467968715181,0.365884841052549,0.68069174133138
"YNL054W-B",-0.435741830105139,7.88911638317208,0.366096438718322,0.680842931956038
"YCR028C",0.341434531689799,5.55218509716811,0.366630799731607,0.681594056155841
"YDR345C",0.346199727940555,10.7161071396985,0.366877267999865,0.681809622209638
"YLR247C",-0.245797712103018,7.29294120133698,0.367058938731711,0.681904657160191
"YHL010C",-0.28763564549673,5.75084304871789,0.367210187511364,0.681943128176099
"YLR298C",0.366081232047863,5.42798878017266,0.367488379242751,0.682217232823074
"YNL040W",-0.302155866883147,6.42680943050995,0.367891535192082,0.682723047901753
"YLR301W",-0.239552131403169,7.29641267250993,0.368023485869218,0.682725387138066
"YDL161W",-0.233894771990769,7.10719401129877,0.368194120383215,0.682799462151905
"YDR310C",0.243733327646891,7.16028888006602,0.368809903669962,0.683698700060994
"YLR332W",0.239678239840683,6.70473480909465,0.3692650743575,0.683902969512768
"YDR132C",-0.326834207909418,5.28834902872814,0.369327392374646,0.683902969512768
"YNCH0007W",0.379070841678774,8.64066217958842,0.369570551598466,0.683902969512768
"YML035C",-0.245969100401942,7.35868147149635,0.369601775414243,0.683902969512768
"YPL195W",0.243393127586041,7.48808678391149,0.369621594364609,0.683902969512768
"YCR005C",0.34474704924432,8.08766258368603,0.369766892470807,0.683902969512768
"YML039W",-0.414835905290997,8.23233544895188,0.369836502464313,0.683902969512768
"YGL085W",-0.364954252610134,5.05668975628128,0.369986925766495,0.683939030503953
"YNL240C",-0.259101798521185,5.9556084993589,0.370160352709996,0.683971598780119
"YPR114W",0.243727202117569,6.84529343497649,0.370304585646012,0.683971598780119
"YBL079W",-0.248260152473302,7.18502562128327,0.370437042720113,0.683971598780119
"YOR261C",-0.296512068773899,8.31615482017596,0.370631038711527,0.683971598780119
"YPR056W",-0.400105278657924,4.79826955991071,0.370659187623759,0.683971598780119
"YJL055W",-0.258930023384721,7.51879329950154,0.371154371888871,0.684643516506872
"YOL056W",0.403266313171594,4.75798273327323,0.371447172621148,0.684941768363175
"YKL017C",0.271717978250571,5.80228725359732,0.371674477420736,0.685119079056432
"YOL116W",-0.272426225641207,6.06186722790451,0.372042137204158,0.685377531665981
"YLL002W",0.402007459320737,4.75050818252904,0.372077082657872,0.685377531665981
"YDR002W",0.29592219905756,8.2783267291851,0.372425998349139,0.685778433336589
"YKR015C",0.449607418346652,4.51080976213995,0.372805170415985,0.686234746389397
"YHL019C",-0.286258125271968,6.14078926907974,0.373127478362984,0.686586103194163
"YJL132W",-0.431839623641829,4.79057424902459,0.37340231707561,0.686849895916545
"YPR133W-A",0.3178434648585,5.17814751047582,0.373634174006754,0.687034468500979
"YPL082C",0.314244849483562,6.40301560488288,0.374506137948694,0.688395518875431
"YMR065W",0.513891507959465,4.03610688435772,0.375356311862061,0.689503063184668
"YLR348C",-0.246634840879489,6.27955990811229,0.375372647721515,0.689503063184668
"YGR143W",-0.25471122407507,7.3137226907264,0.375954886370215,0.690329815957118
"YLR231C",-0.458924562736032,6.90075619881202,0.376674390929782,0.69140794737076
"YOL007C",0.489883108541083,5.03566387863884,0.377041365068622,0.691838458418855
"YGL238W",0.231751635569982,7.32947267967876,0.377234270373697,0.691884272878252
"YGR258C",-0.235909363429306,6.67810709550579,0.377331220028741,0.691884272878252
"YDL141W",0.253731992851115,6.18954985490118,0.377750261324092,0.692409601809493
"YPR023C",-0.248486543429069,7.21900879917669,0.377943640387674,0.692459692637924
"YPL069C",0.450001886369368,4.46632919670929,0.378042695904165,0.692459692637924
"YHR076W",-0.250184237666644,6.29595506332462,0.37818638807628,0.692480088086395
"YHR172W",-0.396522398348087,5.16784184869413,0.379155249767391,0.694010870632394
"YGL231C",0.249409716229233,6.30392879347254,0.379745817720691,0.694750559873583
"YOR232W",-0.23598040245597,7.1519118074872,0.379898166782085,0.694750559873583
"YDR486C",-0.267228406302721,6.10746413544254,0.379958336439285,0.694750559873583
"YMR119W",-0.246353585675638,6.84296535514421,0.380269229140249,0.694762013681187
"YGL113W",0.470926642660685,4.51846485073983,0.38046273492348,0.694762013681187
"YBR112C",0.278000884831576,8.00888562847119,0.380469963335106,0.694762013681187
"YML061C",0.288499629745882,5.84276834429901,0.380564267421934,0.694762013681187
"YDL164C",0.323376951550191,5.96596514194573,0.380775922991842,0.694762013681187
"YFR004W",-0.265378636920519,7.7824534965333,0.380888934115066,0.694762013681187
"YDL018C",-0.310749000755841,5.73876108523801,0.381099136348582,0.694762013681187
"YJL082W",-0.269539296150677,7.78313200164461,0.381258868559506,0.694762013681187
"YNL108C",0.427164713595468,5.05701555372351,0.381300444504479,0.694762013681187
"YHR105W",-0.428330507418384,4.26252777408971,0.381347517069393,0.694762013681187
"YKR019C",-0.488438334379986,5.14996242257243,0.381427537373209,0.694762013681187
"YJR050W",0.321633163189353,5.205882528958,0.381915728012528,0.695408770699703
"YDR313C",-0.539375776074579,5.43727864787147,0.382369277903637,0.695992023612753
"YBR296C",0.679834489983166,5.8048908254283,0.383014773441712,0.696724651595297
"YPL224C",-0.276297452366675,6.70935883365445,0.383142858726202,0.696724651595297
"YPL257W-B",-0.436683611984785,8.22641397646282,0.383171884386158,0.696724651595297
"YLR099C",-0.380038023235296,4.86351335038741,0.383553775368242,0.697176382228148
"YGL057C",-0.476270817070072,4.33490293831669,0.384066837781165,0.697866142806541
"YPL178W",0.251098458030557,6.42795329870102,0.384830194628716,0.699010061453551
"YDR420W",0.262500600914961,6.05803340394832,0.385237400019749,0.699426154106305
"YFL033C",-0.254200383497266,6.92336268519227,0.385483160610291,0.699426154106305
"YLR233C",-0.393748127334519,4.6105771517031,0.385852835736313,0.699426154106305
"YMR052W",0.435545822388013,4.25559957021018,0.38595782490084,0.699426154106305
"YJR158W",-0.479180371945694,4.15582024893028,0.385964657802483,0.699426154106305
"YDR466W",-0.22976384970586,6.82642781135059,0.386015669735191,0.699426154106305
"YOR083W",-0.354819685920804,5.37450904296785,0.386093527626882,0.699426154106305
"YOL103W-B",-0.422284890954841,8.14770174160022,0.386369029172705,0.699426154106305
"YLR162W-A",-0.405342689609837,5.18420658380166,0.386380708930654,0.699426154106305
"YJR118C",0.320380106006747,5.6314561767541,0.386398139500535,0.699426154106305
"YLR246W",-0.538821347959488,4.41553910146992,0.387048168443543,0.70036010805302
"YOR358W",-0.344989845649787,5.36697801210086,0.387193287941402,0.700377832397289
"YDR349C",0.23881808084012,6.87137649827868,0.387415616500033,0.700377832397289
"YCR097W",-0.344947282564859,4.62858311770775,0.387460171444901,0.700377832397289
"YGL236C",-0.344372426622775,4.87058551532217,0.388078580752067,0.70097694131875
"YLR442C",0.241889219248271,6.24932955002189,0.388115030180959,0.70097694131875
"YBR249C",-0.782710615923169,8.74865698018443,0.388194159884216,0.70097694131875
"YER176W",0.371288342566998,6.73865696388325,0.388526637275512,0.701041824283211
"YIL150C",-0.440498537043514,4.25705668063759,0.388769358221069,0.701041824283211
"YOL136C",0.271728538553574,6.51057579359699,0.388855951274704,0.701041824283211
"YCR039C",-0.471767199405623,4.36826265812733,0.388867794392389,0.701041824283211
"YNL027W",-0.235759543035605,6.49418666457793,0.388901073271965,0.701041824283211
"YOR115C",-0.253321383288889,5.76661114766014,0.389151038661489,0.701250440140607
"YNL309W",0.415154502720257,4.29975691165419,0.389312102285267,0.70129876632353
"YLR035C-A",-0.414084258070836,7.29552555997432,0.389548310654106,0.701415233991557
"YER035W",-0.49761101427595,5.63406828113691,0.389645292695922,0.701415233991557
"YML121W",-0.299621627334163,5.60458744489843,0.390055150578974,0.701911163150038
"YJR075W",0.2717123759117,6.75905413872914,0.390421202272289,0.70232794788927
"YML104C",-0.273924747969979,5.91695400798887,0.390813336823278,0.70248738186507
"YGL250W",-0.315139208799335,5.47880938390855,0.390827198766471,0.70248738186507
"YKL012W",0.241634209482799,6.61201643059669,0.390913250207075,0.70248738186507
"YDR363W-A",-0.25502497897581,6.7674320950309,0.391256275901626,0.702576926579677
"YDL120W",-0.290549299450421,6.25621698168981,0.391319062678085,0.702576926579677
"YFR044C",-0.274894983910616,8.22312454202724,0.391366549836688,0.702576926579677
"YBR268W",-0.395246917004258,4.50261873223926,0.391829949943092,0.703167179148991
"YDR222W",0.304787384113467,5.64069924364318,0.392382717114083,0.703787153647034
"YMR044W",0.264840808992865,6.47586154012745,0.392444865730055,0.703787153647034
"YJR061W",-0.286548234578867,5.92350602384049,0.393018632746031,0.704574240722467
"YCR053W",-0.450493244812431,8.44286086192548,0.393796962913614,0.705727387396473
"YMR149W",0.246984210697812,6.92143847303303,0.394075069006096,0.705983594131635
"YOR019W",-0.403002516339642,5.3569621491065,0.394421934357965,0.706248966678638
"YDL017W",-0.305374067830785,5.38817130313214,0.394493584373711,0.706248966678638
"YDR210W-B",-0.29297478580445,6.26604095009731,0.394791221780823,0.706539685708468
"YNL298W",0.262091415221719,5.84980991734824,0.395473848856638,0.707396786262693
"YLR071C",0.283941893139977,6.88458821806934,0.395540967203929,0.707396786262693
"YFR046C",0.365310799323457,4.77050698403014,0.395782405503194,0.707586340297291
"YEL062W",-0.287621488599382,5.57173368414812,0.396314381740925,0.708146361324335
"YCR024C-A",0.225816292911643,7.46806668113966,0.396366761200681,0.708146361324335
"YIL145C",0.327042289622833,6.07736253820728,0.397290089706493,0.709553308932212
"YML118W",-0.707838598705625,4.45006415138417,0.397567597678254,0.709806264617634
"YLR194C",0.420191704749052,6.65157301902968,0.397731159958295,0.709855681456143
"YJL159W",0.404329628285135,10.9943675965354,0.398042391138553,0.710168528452118
"YDL189W",0.264874074458679,6.11504535924941,0.398934417843256,0.711517036126039
"YMR099C",-0.231429312889959,7.42777026508165,0.399146831091525,0.711544990881398
"YJL210W",-0.289591832005918,6.10239743771296,0.399222505412209,0.711544990881398
"YML133C",-0.273941316296141,6.95011317776105,0.399466445879612,0.711663661795159
"YFR034C",0.268060821876518,6.12116778825639,0.399561546716157,0.711663661795159
"YHL039W",0.285173081131896,5.75007655730072,0.399864015284822,0.711959650936574
"YER017C",-0.24858447914897,7.60256414764964,0.400445178755369,0.712611827481398
"YDR397C",-0.259914322649763,5.90103655700016,0.400542956359601,0.712611827481398
"YBR286W",-0.323877262125112,10.3718831444308,0.400639536239063,0.712611827481398
"YHR180W",-0.517183341052249,4.26779641613939,0.400998762282074,0.712801545278198
"YPR101W",0.33370480309494,5.28769464905579,0.401319538790304,0.712801545278198
"YKL095W",0.382540830501295,4.62084256268458,0.40134822283888,0.712801545278198
"YER032W",0.295273127446802,5.97919795945959,0.401380131063914,0.712801545278198
"YKL029C",0.677663422020366,8.36359964861364,0.401442060167621,0.712801545278198
"YMR033W",0.243726960593536,6.19406788980459,0.401685103053488,0.712801545278198
"YNL312W",-0.268565471721599,6.50076975667834,0.401703980367438,0.712801545278198
"YDR488C",-0.425277662520796,5.1380892985566,0.401962891698154,0.712801545278198
"YPR186C",0.409745409374779,4.6276236399819,0.401974225189428,0.712801545278198
"YGR013W",0.224333450191395,6.54669426418215,0.402832587737849,0.713990436682568
"YKL071W",0.521286239093423,3.82160659718694,0.403076311114482,0.713990436682568
"YBR291C",-0.373595817042835,5.85340154814563,0.40310845053743,0.713990436682568
"YGL115W",-0.226415027617524,6.93567368463158,0.403191383654972,0.713990436682568
"YJR039W",-0.263754619078712,6.48366522492325,0.403785049199283,0.714799422913269
